,tweet_id,tweet_text,text_info,KMeans(n_clusters=2),Birch(n_clusters=2),AgglomerativeClustering(),ensemble
829,920034150735798272,RT @NwoReport: Evacuations Underway In California As Fire Rages Along The Highway https://t.co/7cbJRRr6h8 https://t.co/7CKmtsicY3,1,1.0,1,1,1
830,920034300946391040,"RT @Rigged_It: ""California Is Obviously Shaking"" - The Ring Of Fire Is Restless https://t.co/de6sF3VG2j https://t.co/BI8EvWyl3W",1,1.0,1,1,1
831,920034434845360133,"RT @kron4news: HAPPENING NOW: 1,500-acre fire forces evacuations in Southern California. https://t.co/t1ZEE7zNiV https://t.co/bxVtl0K5ZK",1,1.0,0,1,1
832,920035856957739009,United effort in California wildfire response says U.S. Forest Service Chief Tony Tooke. https://t.co/0ZD8y3cRva https://t.co/gzOaTLslFM,1,1.0,1,1,1
833,920035964608581632,"One week later, California is still on fire https://t.co/ngZuxrvsK5 #Brokerage https://t.co/5qEGw0gH9c",1,1.0,1,1,1
834,920036097815728128,"California’s wildfires aren’t ""natural"" — humans made them worse at every step https://t.co/M0eIJq6cKb https://t.co/JlhwzZVd8B",1,1.0,1,1,1
835,920036925720768512,MQ-9 UAS Used to Support Fire Fighting Efforts in Northern California https://t.co/5ByU3I9UDV https://t.co/XCWxN0KptJ,1,1.0,1,1,1
836,920040637600337926,"Charred Memories Litter #Fire-Ravaged #Santa: https://t.co/D2NOu0Z6FM, https://t.co/pfUCIAhERA https://t.co/ta27Rauypt",0,1.0,1,1,1
837,920042438181269504,California Fire Pictures – Buildings – Cars Destroyed – Trees OK https://t.co/WKmBwV6IHt https://t.co/YAZxTQ0EF0,1,1.0,1,1,1
838,920043702105530368,Cejudo 'happy to be alive' after narrowly escaping California wildfire https://t.co/olSkSTKoi9 https://t.co/2pc22XpwR4,0,1.0,1,1,1
839,920045440594268160,"California wildfires blanket region in smoky pollutants, raising health risks https://t.co/V4KX0kF7y6 https://t.co/NM5hw5LpkX",1,1.0,1,1,1
840,920047820899434496,California wildfire death toll hits 41 as survivors face long road to recovery https://t.co/8z7kyJw8Zh https://t.co/ogslJ9z0kJ,1,1.0,1,1,1
841,920048678252855296,Joseph Sciambra &amp; Family Lost Their Home and All Their Material Goods in a California… https://t.co/tUqbBepZAG https://t.co/jskO6xXGJB,1,1.0,1,1,1
842,920048735400456193,California Wildfire Containment Slowly Increases https://t.co/QYnZrtY2MU https://t.co/SskILEAcVf,1,1.0,1,1,1
843,920049674462969862,Better weather gives leg up to crews on California wildfires https://t.co/7bZTyh6izd https://t.co/yYZX0uaklc,1,1.0,1,1,1
844,920053496245866496,"California fire takes Sally Lewis, 90, businesswoman who loved the outdoors https://t.co/MjOmLHH27V https://t.co/Ndj8ExjxQ3",1,1.0,1,1,1
845,920055765850877952,"#SantaRosa #Fire: #Mendocino Ave: From Kaiser #Hospital: https://t.co/FvLHBu0xNi, https://t.co/M3fXswy9CD https://t.co/A8x8wDAE44",0,1.0,1,1,1
846,920057873412923392,California firefighters make progress vs. wildfires | #CNNPHNewDay live https://t.co/CaczwF9CtH https://t.co/9CDQJCoNe7,1,1.0,1,1,1
847,920064354002841600,California wildfire victims are navigating a web of insurance obstacles. https://t.co/nhJqOJV0Zc https://t.co/jweVSG4iTl,1,1.0,1,1,1
848,920066633862750208,Hobbyist drone disruptions are becoming a problem in the California wildfires https://t.co/dttdVXCcfe https://t.co/NZkCAJY6i5,1,0.0,0,0,1
849,920069864487710721,California Fire Survivors Respond Unexpectedly to Loss of Homes https://t.co/svFxydnb7s https://t.co/ARnK938x7z,1,1.0,1,1,1
850,920070073498222594,Volunteering @kcranews for @RedCross California Wildfire Relief. Call 916-443-8255 to donate now! https://t.co/Imy6vlbtjF,1,0.0,0,0,0
851,920071861211357185,"Why life and death in California fire zone depended on a phone call
https://t.co/IxciRmtxsz https://t.co/NQsbCP0Y65",1,1.0,1,1,1
852,920077598989860864,"@KillerTigger @OhNoSheTwitnt california gets wildfire every year

I even made a card for it
#dinosaurdynasty #mtg https://t.co/gutENYc85E",0,1.0,1,1,0
853,920077621903237120,"In California Firefighters battle blazes, search for victims Body recovery teams carried… https://t.co/llOErfsgIs https://t.co/PV0FcN3WcX",1,1.0,1,1,1
854,920079241277980672,NH firefighters on standby to possibly fight California wildfires https://t.co/gdMpN2Jm4Z https://t.co/iD1EmsoW4P,1,1.0,1,1,1
855,920079968301867008,Tech: Marijuana could get more expensive after California wildfires wiped out a year's… https://t.co/7bFiy7xAHd https://t.co/6imRvwuNUL,1,1.0,1,1,1
856,920081216837115904,Searchers pick through burned-out California homes for bodies https://t.co/XWMH8UG3AJ https://t.co/gEeDT1O2va,1,1.0,1,1,1
857,920081299737518080,CHP sends stern message to drone operators near California wildfires https://t.co/RtPp1p7NY1 https://t.co/dx84vxCRnK,1,1.0,1,1,1
858,920082951408422917,"As California burns, Trump displays little interest https://t.co/35G2OzoHfM https://t.co/ajvVTnwuZ2",1,1.0,1,1,1
859,920083723009146880,This Heroic Dog Refused to Evacuate From California's Wildfires to Save 8 Goats https://t.co/8g7EEvc6wf https://t.co/SYMiQiYVw6,1,1.0,1,1,1
860,920084222710185984,San Diegan organizes relief drive for California fire victims https://t.co/qWxBaKNKqV https://t.co/OcBlLZrEiH,1,1.0,1,1,1
861,920084522317774849,Watch this footage of a couple escaping the California Wildfires (Bottom of Page) https://t.co/u5jvPwb7O2 https://t.co/FmDUgaEfuu,1,0.0,0,0,1
862,920085271265165312,Trump’s Response To Deadly California Wildfires Has Americans Ready To Impeach https://t.co/456RrGYogY https://t.co/ZtgD6Q7Zb9,0,1.0,1,1,1
863,920092174846451712,Trump unveils plan to fight California wildfires...... https://t.co/mmTeNm2nWe,1,1.0,1,1,0
864,920097325996847106,#MLB  Fire ravages Cossins' California community https://t.co/S8r2qbwTWC https://t.co/5Buifkhe9t,1,1.0,1,1,1
865,920099845918007297,Inmate escapes from firefighting crew battling S. California’s Canyon Fire 2 https://t.co/iP3eDtItbn https://t.co/RnKdT5e068,0,1.0,1,1,1
866,920101016384794625,"#SantaRosa Coffey Park #Fire #Destruction: https://t.co/b8HqtoBSt3, https://t.co/pfUCIAhERA https://t.co/dUd6OhlPUe",1,1.0,1,1,1
867,920104483400617985,"Not just California,Texas, Puerto Rico. Europe pounded by fire and hurricanes https://t.co/RwwYX2O97a https://t.co/cQCJcMheI3",1,1.0,1,1,1
868,920104499435528193,"This is crazy. California, 2017. https://t.co/1mtQlkqGhb https://t.co/AVk4eGe77M",0,1.0,1,1,1
869,920104629094010880,Luxury - How to Help with the California Wildfires&gt; Celebrity hair- https://t.co/gwcqMFieGh #luxury https://t.co/t29mooKhku,1,0.0,0,0,1
870,920105608262627328,"Week in Review: California wildfires, Maryland medical cannabis lawsuit #Marijuana #Cannabis https://t.co/MmmheikXpl https://t.co/hTHOnWiLSf",0,0.0,0,0,1
871,920106209608458240,This gives you a rundown on the different #Wildfires burning in California https://t.co/JHTKkdxHXd,0,1.0,1,1,0
872,920110234433146880,"Smoke smolders from a wildfire-ravaged home in Sonoma, California. (Marcio Jose Sanchez/AP Photo) https://t.co/1wtuVXbhnX",1,1.0,1,1,0
873,920110628903292930,"Video Shows Deputy Braving California Wildfire Flames, https://t.co/utebAZxeVk https://t.co/O5xqQFA34P",0,1.0,1,1,1
874,920116683779346432,"California Wildfire Neighbors Spare Some, But Neighborhoods Are Decimated https://t.co/kPSTC2iKz7 https://t.co/t8tPRlWfEJ",1,1.0,1,1,1
875,920131252602142720,"#SantaRosa Offers Safety #Information For Returning: https://t.co/UpH0e2G1GC, https://t.co/pfUCIAhERA https://t.co/99izH1ms64",1,1.0,1,1,1
876,920140720689827841,"Watch: Morning view of Canyon fire in Southern #California

Video Link- https://t.co/eFoFXkJtlw 

#GlobalNews https://t.co/qS2XhTgul8",1,0.0,0,0,1
877,920142468695207936,Filipino among those killed by California wildfires — DFA - https://t.co/nF24dKxvsW https://t.co/8ylZ76MfsN,1,1.0,1,1,1
878,920143388590080001,"@DonaldJTrumpJr @DonaldJTrump45 @POTUS So was California.Wild fire w/ trees standing, cars burned w/melted rims
B.S. https://t.co/KA28imi98x",1,1.0,1,1,0
879,920148140950413313,The Real Story Behind the California Wildfires https://t.co/XeiklulgdS #CliffMassWeather https://t.co/scwySpDMU4,1,1.0,1,1,1
880,920153103013371904,RT @liveleak: Evacuated Family Watches Giant 747 Drop Retardant Over California Wildfires https://t.co/4VyZyYzt07 https://t.co/VnTYsfMCOf,1,0.0,0,0,1
881,920153745689923584,"#Fire #Victims Begin Long Process Of Getting FEMA Aid: https://t.co/Uj9wXMCTdq, https://t.co/Zsp8yfvd4T https://t.co/8QffMqBSC5",0,1.0,1,1,1
882,920154343738880001,Family loses all to California fire: 'We're going to start again' https://t.co/GFxvdumYB9,1,1.0,1,1,0
883,920156257964711936,Fargo Invaders Raising Money for Wildfire Victims in California - KVRR Local News https://t.co/xkw47SEVTm https://t.co/bBMI5gznSy,1,1.0,1,1,1
884,920159942870470656,#California residents say they didn't receive #emergency #wildfire alerts https://t.co/tGeclfQmMO https://t.co/riDKOjV7gV,1,1.0,1,1,1
885,920167628303491073,"California Fires Leave 32 Dead, a Vast Landscape Charred, and a Sky Full of Soot https://t.co/1sY1GZ0Gc3 https://t.co/34tgXfRxx6",1,1.0,1,1,1
886,920169674553278464,RT @CBSNews: Northern California wildfires deal crippling blow to region's economy https://t.co/reUSAPzbvE https://t.co/u3PtIXzn2X,0,1.0,1,1,1
887,920179477266788352,"Could a #power company be #responsible for the #California wine country #fires?
https://t.co/0z4F80R911 https://t.co/q0mLzvUU0x",1,1.0,1,1,1
888,920184377501470720,4 stories of heroism after Calif. wildfire destruction: Real-life heroes do.. #usa #news https://t.co/fhmDrpEZZl https://t.co/4AvSIGdTvF,1,1.0,1,1,1
889,920185227481268224,"Hobby drones are hampering wildfire air crew in California
#Gadgets
Gadgets
https://t.co/nidIFIjYH1 https://t.co/1nAQcrr6xT",1,1.0,1,1,1
890,920191636805771264,"Seven Days of #Terror, #Heartbreak, and Perseverance: https://t.co/wlXjq327gT, https://t.co/Zsp8yfvd4T https://t.co/GM2ClvUgub",1,1.0,1,1,1
891,920202029741383680,Northern California wildfire: Videos show widespread destruction https://t.co/flFtpBJWra #sanfrancisco https://t.co/OagTWFrXK7,1,1.0,1,1,1
892,920202485926637568,Vineyard owners share stories of loss and salvation amid wine country wildfires https://t.co/e8tMwHnuwy https://t.co/YaoFJGKMNz,1,1.0,1,1,1
893,920210041075990528,"California’s Wildfires Have Become Bigger, Deadlier and More Costly. Here’s Why https://t.co/ik4f9IZyp8 https://t.co/AX7GrcjscD",1,1.0,1,1,1
894,920213111780470784,California wildfire evacuees allowed home as crews search for bodies https://t.co/8kvR6PgLhV #topNews https://t.co/5DIODk5hw0,1,1.0,1,1,1
895,920216066416173056,Sarasota group escapes CA wildfire https://t.co/kVrAJl3rlp #usa #vacation #travel https://t.co/hP1lhe8m8B,0,1.0,1,1,1
896,920219222130671616,"Pinay caregiver, among wildfires fatalities in California - ABS-CBN News https://t.co/xyUQJAJPKB #filipina https://t.co/y9r93EvsBI",1,1.0,1,1,1
897,920221872356253697,"Dozens #Dead, thousands #Evacuated from #California: https://t.co/lwk4xTxUaM, https://t.co/DCQFi4fjrX https://t.co/Nco52aF501",1,1.0,1,1,1
898,920224382672343041,"Ray Signorello Jr vows to rebuild after losing his winery building in the California fires
https://t.co/INtfbY1aAo https://t.co/atb0GERSKc",1,1.0,1,1,1
899,920228049408360448,"Fire-scorched neighborhood in California still gets mail. #Creepy
Video: https://t.co/zamK3Vn9wY https://t.co/LdsfPhEwd7",1,0.0,0,0,1
900,920229166410108928,Apocalyptic Drone Footage Shows Postal Service Worker in California Town Post-Wildfire https://t.co/7WaYovXXvm https://t.co/EGPsQhrO3c,1,1.0,1,1,1
901,920233746313465856,Insurance payouts may not cover all wildfire damage for California wineries https://t.co/LkNueUPf0Z,0,1.0,1,1,0
902,920233952379469824,Forecast of rain brings hope of relief from California wildfires https://t.co/P4GDiCzSOk https://t.co/qbnTV2b52e,1,1.0,1,1,1
903,920236266335162368,#BEARFIRE Fire in Santa Cruz mountains forces evacuations near Bear Crk Canyon Rd. https://t.co/hGrXVj6Xso https://t.co/n4Hbl5xsds via @KTVU,1,0.0,0,0,1
904,920236818401857537,Fearless goat-herding dog refuses to abandon flock amid deadly California wildfires only… https://t.co/PEiyC8lnKK https://t.co/YFqQjODV1l,1,1.0,1,1,1
905,920237617886703616,"#it #itnews #it_news #NASA #fire #photo #space 

ὌCNASA showed photos of California fires from spaceὌC https://t.co/3R8RFrYsoI",1,1.0,1,1,0
906,920249445979181056,California wildfires hit home for Bills rookie Tanner Vallejo #Bills  https://t.co/GV4GooaAp6 https://t.co/qqJrqEmW8w,1,1.0,1,1,1
907,920253932424790016,"World Trauma Day
https://t.co/Wgv5gaqMhG
Wildfire 2017 California-Drone footage
https://t.co/jupULTCuAH https://t.co/TFaEWkYPOM",1,0.0,0,0,1
908,920258641265016832,Power lines and electrical equipment are a leading cause of California wildfires https://t.co/MZjJmxH4Fr @LATimes https://t.co/Lk2cmKbbjG,1,1.0,1,1,1
909,920261480506953728,1990-2016 California wildfires mapped using Cal Fire FRAP data and @Esri ArcMap #dataviz #CaliforniaWildfires https://t.co/cuCD8pz2e1,1,1.0,1,1,0
910,920265169552531458,Oh man ὢAThousands return home after deadly #wildfires in California https://t.co/563Zi1U3He via @nypost https://t.co/Ko1fL21pRK,1,1.0,1,1,1
911,920267141408083968,"#Housefire Ignites Hillside; #Santa Cruz Mountain: https://t.co/lFwiOtvf6L, https://t.co/pfUCIAhERA https://t.co/qwvLzaXjB0",1,0.0,0,0,1
912,920269983938101254,California Today: California Today: Reporting on Wildfires Felt ‘Like a Country at War’ https://t.co/mr0luo0Ycz https://t.co/Y2n2NBeEHP,1,1.0,1,1,1
913,920270724564242433,"Wildfires are very common, unfortunately, in Australia, glad they’re sharing advice and help with California. https://t.co/7Psc83uU7A",1,1.0,1,1,0
914,920272747707559938,Photos: Infamous 'Glass House' destroyed in California fire https://t.co/GLTF4CDAw9 https://t.co/0tAlaL7hhO,1,1.0,0,1,1
915,920273016243851264,Brush fire burning on Southern California's Mount Wilson https://t.co/QvCc33cW19 https://t.co/kqwnHdlSPZ,1,0.0,0,0,1
916,920274579163176961,RT @latimes: Why 2017 is shaping up to be one of California’s worst fire seasons https://t.co/jqJt9nUWuZ https://t.co/jEPRjnDKzl,1,1.0,1,1,1
917,920274678404472832,Yeah @AbcarianLAT! Front page today at @LATimes. #California #SantaRosa #Wildfires https://t.co/268lfuORgc,1,1.0,1,1,0
918,920278093222129665,Our Evacuation Experience During The Northern California Wildfires https://t.co/BPFoRqSPM4 https://t.co/LsrVsJey7L,1,1.0,1,1,1
919,920279231887634433,Crews battle brush fire near Mount Wilson Observatory in California https://t.co/My70w7pxUx https://t.co/a0x4V3r5jo,1,0.0,0,0,1
920,920281158377754625,#LosAngelesTimes | Another fire has broken out in #SouthernCalifornia.... https://t.co/E2XFPxpn8v https://t.co/YJOTkXFmU6,1,0.0,0,0,1
921,920281575748788224,Red Cross continues to provide safe evacuation centers where people can find refuge from the #California #Wildfires https://t.co/Mj9Zbvr4YH,1,0.0,0,0,0
922,920281575748788224,Red Cross continues to provide safe evacuation centers where people can find refuge from the #California #Wildfires https://t.co/Mj9Zbvr4YH,1,1.0,1,1,0
923,920281575748788224,Red Cross continues to provide safe evacuation centers where people can find refuge from the #California #Wildfires https://t.co/Mj9Zbvr4YH,1,0.0,0,0,0
924,920281602218868736,"Family mourns Idaho man killed in California wildfires
https://t.co/WLJvMvq5C4 https://t.co/u2Xv3YcNWy",1,1.0,1,1,1
925,920282888364535808,"The Eric and Andre show featuring special guest, The California forest fire https://t.co/3J5N42NM7B",0,1.0,1,1,0
926,920283379261759489,"Helmet-cam video &amp; radio traffic from California apartment fire.
https://t.co/CgG41Zv5sX #firefighters https://t.co/Pa5Mzts4Yo",1,1.0,1,1,1
927,920291650106200065,https://t.co/XEdtYFlo0Z Dog refuses to leave goats amid California wildfires #dogs #pets #dog #cute #animals #puppy https://t.co/9rUaGr65pj,1,1.0,1,1,1
928,920297355689254912,"Early Morning Brush #Firebreaksout On Mt. #Wilson: https://t.co/apztBFie5R, https://t.co/pfUCIAhERA https://t.co/Do0C3imJa1",1,1.0,1,1,1
929,920300145253613569,"Teams, players send young fan new memorabilia to replace collection lost in California fire https://t.co/mgkdo1r95g https://t.co/G7t3gd8d9P",1,1.0,1,1,1
930,920300150869737472,This stock plunged 20% since the California wildfires https://t.co/staLExtkXK https://t.co/I6EuQHnUrL,0,1.0,1,1,1
931,920300958143385600,"Why you should pay attention to California’s wildfires, even if you live several states away https://t.co/VpB6gKD6FM https://t.co/ktLDaNbmd6",1,0.0,0,0,1
932,920301455805943815,ICYMI Ex- #AberdeenSD resident caught up in California #wildfires https://t.co/jtgT7CkRNk https://t.co/r3uY0ummmu,1,0.0,0,0,1
933,920303079714471936,"Why tf is California still on fire, just use a burn heal https://t.co/rO3fhw2ylR",0,1.0,1,1,0
934,920303079714471936,"Why tf is California still on fire, just use a burn heal https://t.co/rO3fhw2ylR",1,1.0,1,1,0
935,920306504233836545,RT @NOAADigCoast: Explore the technique @GTMReserve uses to help reduce their wildfire risk. https://t.co/37OXLY2nx4 https://t.co/0eSigZZYDt,0,1.0,1,1,1
936,920307211666116608,#California #cannabis industry will absorb #wildfire losses https://t.co/4mXneQnwvP https://t.co/RJhDts3uHI,1,0.0,0,0,1
937,920307211666116608,#California #cannabis industry will absorb #wildfire losses https://t.co/4mXneQnwvP https://t.co/RJhDts3uHI,1,0.0,0,0,1
938,920307778014519296,You know what California needs...another fire. #fire https://t.co/pV7Tn48UoL,1,0.0,0,0,0
939,920310501451509762,California may be on fire but damn that sunrise https://t.co/zyAk7wL6zC,0,1.0,1,1,0
940,920310501451509762,California may be on fire but damn that sunrise https://t.co/zyAk7wL6zC,0,1.0,1,1,0
941,920310776283455489,"A New Fire Threatens Dozens Of Homes In California, Prompting More Evacuations https://t.co/oSYrPMf9QT https://t.co/BDX7mxv7E1",1,1.0,1,1,1
942,920312399839756288,"#Californians brace emotional toll #Wildfires - | WBTV: https://t.co/3nQkghqnR6, https://t.co/7WTGytbOTY https://t.co/j0bw7oT0Hg",1,1.0,1,1,1
943,920313439116935173,What causes fires in California? https://t.co/a7agBO8YEA https://t.co/cw8kteXsav,0,1.0,1,1,1
944,920316285057036288,Attorney who sued PG&amp;E before faults California for history of utility fire disasters https://t.co/Tyow06uben https://t.co/gKEUDwuMSG,1,1.0,1,1,1
945,920317656640704512,#MountVernonWA fire crew helping fight California wildfires https://t.co/6HJ6obpKyN #Skagit https://t.co/FAU0ZJZe4f,1,1.0,1,1,1
946,920318835072389120,Crews search rubble for California fire victims https://t.co/PPHl0z5Wzd #TheSift @LeighJonesWORLD https://t.co/zjNRr43ci4,1,1.0,1,1,1
947,920319688348901376,An Unidentified Firefighter Has Lost His Life While Battling The California Wildfires https://t.co/0fzf5dk4TU https://t.co/HvFBZDJGHf,1,1.0,1,1,1
948,920319874336833536,No drones! Operator arrested for obstructing California firefighters https://t.co/juW8Lm4fAI https://t.co/EysCPB2LUa,1,1.0,1,1,1
949,920320104839237632,California woman stole from fire evacuees in Santa Rosa https://t.co/IG68rWC2zm https://t.co/WY7fnIRRuS,0,1.0,1,1,1
950,920321024960245760,McKesson Partners with Lyft to Support California Wildfire Victims https://t.co/gESZGiKGFr https://t.co/mRWHu31lGf,1,1.0,1,1,1
951,920321567384469504,Agencies Lend a Hand in Aftermath of California Wildfires https://t.co/Ve5l3OhFLT #advertising https://t.co/eBymJImAUO,1,0.0,0,0,1
952,920323538598236161,"California fires now Under Control! Now wé need 2Be Vigilant abt our Environment Right?:)
https://t.co/vQ7qscleSg https://t.co/c0UjDNgvnW",1,1.0,1,1,1
953,920324100601421824,ὒ5 California is on fire! ὒ5 Please be safe out there everyone! https://t.co/dnuLv5FayS,1,1.0,1,1,0
954,920326087195938816,Tending To Patients As Her New Home Burns https://t.co/0IRBfbqEFo #California #wildfires https://t.co/kV9t8IYlIB,0,0.0,0,0,1
955,920329866901381123,Family Miraculously Finds Dog They Lost When Escaping California Wildfires https://t.co/4GP0jXda74 https://t.co/T0pPLzfukV,0,1.0,1,1,1
956,920332513914032129,"Comparing notes from difficult 2017 wildfire seasons in Canada, USA, Mexico @CONAFOR @forestservice @CIFFC #NAFC https://t.co/83P6BdIZly",0,1.0,1,1,0
957,920337866521284608,"Guy Fieri treats California wildfire evacuees, first responders to barbecue https://t.co/PneWKISqet https://t.co/EhQhxPKpCQ",1,1.0,1,1,1
958,920340457221128192,Incarcerated womxn fight California's wildfires https://t.co/m36FjwbIo1 @nytimes #endmassincarceration https://t.co/8QwXYYLHsy,1,1.0,1,1,1
959,920340725266497536,15 Stark Videos Expose Reality Of California Wildfires https://t.co/mu0sjQHRyK https://t.co/cee6YB5P6Z,1,1.0,1,1,1
960,920341121468911616,"Wildfire in Santa Cruz Mountains
 #wildfire #santacruz #california #staysafe
https://t.co/h9blOlztBM https://t.co/xZUC9dJsZu",1,0.0,0,0,1
961,920345978590449666,North Bay wildfire victims urged to report price gouging. https://t.co/TePyJAVgQ2 https://t.co/hsnUghUUcg,1,1.0,1,1,1
962,920348743316180993,How will the California wildfires affect your next glass of wine? Details tonight on Nbc 15 News.@mynbc15 https://t.co/JsHIO4X8q6,1,1.0,1,1,0
963,920349606717792256,#California #Wildfires: Local #Pastors Identify 3 Best Ways to Help https://t.co/aM0wZt0tHz #SantaRosa #Christian https://t.co/TG46u0DyBl,1,1.0,1,1,1
964,920349685637775360,"ICYMI: California Blazes Are Part of a Larger and Hotter Picture, Fire Researchers Say https://t.co/5gc0uj9WP6 https://t.co/Wai5pvK5kc",1,1.0,1,1,1
965,920352459297558529,California wildfire hero dodged debris with disabled roommate https://t.co/9rFTxP3oXv https://t.co/3NJmwfhc2o,1,1.0,1,1,1
966,920352983887564800,Disastrous fire management wreaks havoc on California https://t.co/wdgi59QFtW https://t.co/xxlKG78sWh,1,1.0,1,1,1
967,920353785892999169,Vallejo family fighting wildfires on two fronts in California #Bills  https://t.co/XMcFds2JHX https://t.co/Ftpp72E1Bi,1,0.0,0,0,1
968,920354122058125312,"As wildfires blazed on in Santa Rosa, #California, help was needed from all over.
https://t.co/GVRvRcvo0r
#Fire https://t.co/CloGnNZLje",1,1.0,1,1,1
969,920356076230467584,"PROPHECY OF CALIFORNIA FIRE ACCURATELY FULFILLED.
OOH YES! HE SPOKE ABOUT THIS!!  #HeSpokeAboutThis https://t.co/AlZCS2QN92",0,1.0,1,1,0
970,920357344416075776,"#News via #FOXNEWS ""The Latest: Fire's smoke reaches California beach town"" https://t.co/alDcpRWd82 https://t.co/9gh4t7oglI",1,1.0,1,1,1
971,920357770544668672,Pickup truck full of marijuana crashes outside Northern California fire station https://t.co/2KxNtxcvPr https://t.co/xzyiCzbRf5,1,0.0,0,0,1
972,920358036761231360,Teenage Students Help Rescue Animals Escaping California Wildfires https://t.co/R539dbO6Jx https://t.co/7qXaBMLWIu,1,0.0,0,0,1
973,920363008232062976,California is legit on fire https://t.co/kMQ4GUeWJS,1,1.0,1,1,0
974,920363267981303809,Red Cross volunteers at the fundraiser for California Wildfire relief until 6pm at the Atlantis in Reno #NNVredcross https://t.co/utZi650mXW,1,1.0,1,1,0
975,920365004427354113,Red Cross Responds to Deadly #Wildfires in #California #RedCrossProud https://t.co/xOO7YYVDj5 #RedCrosser https://t.co/Zzp5wyhiGr,1,1.0,1,1,1
976,920366969747947520,Brave Dog Stays Behind to Guard Goats During California Wildfire https://t.co/qRe288ZbfL https://t.co/JpS0G8tFOt,1,1.0,1,1,1
977,920368722832916486,EXCLUSIVE: Officials Suspect Cartels Behind California Wildfires After ICE Issues Detainer… https://t.co/Mc0ZTjQORg https://t.co/GdcRcoLzUD,1,1.0,1,1,1
978,920370074812321794,Wildfires aren’t just California’s problem. Spain and Portugal are battling bad ones too. https://t.co/LQphQyy8CM https://t.co/JCVjUO5r9f,1,1.0,1,1,1
979,920379138627817473,A California Wild Fire Destroys the Home of IOC President Avery Brundage 18 Days Before the… https://t.co/xa0iCftulO https://t.co/62MLFiOuZX,1,1.0,1,1,1
980,920379194823053312,.@Potus approves federal #disasterdeclaration for #NorCal #wildfires:  https://t.co/TQw7P0M05Y https://t.co/T9uUeC4s9u,1,1.0,1,1,1
981,920379677587390465,$17m glass mansion reduced to rubble by California wildfire https://t.co/00H1MzP3rr https://t.co/zi2QUzsUia,1,1.0,1,1,1
982,920380204777742336,"In California’s Weed Country, wildfires burn both cash and crops https://t.co/BuWIVN7sW3 #finance https://t.co/ifgtNOufcQ",1,1.0,1,1,1
983,920380207625670656,PG&amp;E shares spike after suspected wildfires arsonist is arrested in Northern California https://t.co/M74edNLUpw https://t.co/bJVmvcSJLF,1,1.0,1,1,1
984,920380682290937856,UPDATE - Northern California hospital re-opens after fire - WKYT https://t.co/XDw6jsWnYk https://t.co/czOFFEaAgN,1,1.0,1,1,1
985,920382328618278912,Wildfire victims in California qualify for disaster relief...Full Update: https://t.co/UWpwdjFkr6 https://t.co/cINM8DHcGL,1,1.0,1,1,1
986,920386617025748992,California’s Raging Fires Have Turned Into a Public Health Crisis @motherjones #wildfires  https://t.co/5U8tAz3RKk https://t.co/FX8rKiWoHg,1,1.0,1,1,1
987,920387925187194881,"#Baby #Girl Born #SantaRosa #Mom Evacuating #Wildfires: https://t.co/QgCuu6Jsfu, https://t.co/Pf3j4IfgIl https://t.co/bLdCXBYx4Y",0,1.0,1,1,1
988,920393538646441985,California wildfire: Authority say situation will soon be contained https://t.co/e8bnMI7YQr https://t.co/aGVHuCaXCo,1,0.0,0,0,1
989,920394039509204992,#USA #California - Wildfire Near The #Geysers #Geothermal Field Being Contained https://t.co/dcORYbSVeX https://t.co/brMKjAYQ0P,0,1.0,1,1,1
990,920397507959562240,"People, please stop setting California on fire. It's already hot enough. Thanks. https://t.co/rgssNmaqLp",1,1.0,1,1,0
991,920397955198205952,Crowdfunding Site Cancels Aid to California Wildfire Victims—Because Cannabis - Leafly https://t.co/Oe5tTaEKkq https://t.co/9nP66bMnXb,1,1.0,1,1,1
992,920402057613287424,Bank CEO perseveres after losing home in California wildfires https://t.co/6U1TFM812X https://t.co/37JXt6p1lt,0,1.0,1,1,1
993,920405181329797120,Fire Evacuees Link Up With Homeowners With Space to Spare https://t.co/Clar14MbfK #Algeria #الجزائر https://t.co/LoSEUFcEmS,1,1.0,1,1,1
994,920405185226145793,"A photographer turned the corner in California's wine country, and saw this: https://t.co/YyfcAO1zks https://t.co/cWuStRivnW",1,0.0,0,0,1
995,920407758603735040,"Amazing photo of neighborhood post-wildfire, from https://t.co/QpbhYIgSDk https://t.co/0eY6Xri4RK",1,1.0,1,1,1
996,920409847270641665,Red Cross sharing this photo of plane dropping fire retardant in California. Photo courtesy: Joe Apicelli https://t.co/FJNnwV7sru,1,1.0,1,1,0
997,920411239574130688,Insane Live Footage of the California Wildfires:https://t.co/06trEw9bC2 https://t.co/LjPNCXepsj,1,1.0,1,1,1
998,920412988657602561,"Before-and-after photos show the destruction of the famous $17 million ‘Glass House,’ which… https://t.co/mjsBlvizlQ https://t.co/CPfDa5F3rx",0,1.0,1,1,1
999,920413885772869632,"Hellsgate sends crews to help fight California wildfires - 17 October 2017
https://t.co/toJ5GcORMj https://t.co/rL6FJzxUi3",1,1.0,1,1,1
1000,920414758385328128,California wildfires: 360 video shows extreme damage caused by flames – ABC15 Arizona https://t.co/p4gLohxHpW https://t.co/YONUCyqh66,1,1.0,1,1,1
1001,920419311843532801,Father dies of asthma attack from California wildfires https://t.co/tmQSnsRvbL https://t.co/1UrXosYjxr,1,1.0,1,1,1
